adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,budget,revenue,runtime,expected_revenue,disappointment_index,roi,release_year,release_month
False,/raph7qjAGTMXaIjVxt6ZDSXRzUr.jpg,"[28, 878, 12]",786892,Furiosa: A Mad Max Saga,en,Furiosa: A Mad Max Saga,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",13.3652,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg,2024-05-22,False,False,7.456,4854,168000000,174287546,149,420000000.0,0.4149703476190476,0.03742586904761905,2024,5
False,/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,"[18, 80]",598,City of God,pt,Cidade de Deus,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",13.3615,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,2002-08-30,False,False,8.43,8169,3300000,30641770,129,8250000.0,3.7141539393939396,8.28538484848485,2002,8
False,/hy0Hx9fMPk2fmw26Li60z1S2giU.jpg,"[18, 80, 53]",629,The Usual Suspects,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",13.3612,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,1995-07-19,False,False,8.171,11380,6000000,23300000,106,15000000.0,1.5533333333333332,2.8833333333333333,1995,7
False,/1m1c5gIWWkb1FEC9lzsoXHhhs7b.jpg,"[28, 18, 36, 10752]",197,Braveheart,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",13.3525,/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-05-24,False,False,7.944,11085,72000000,213216216,178,180000000.0,1.1845345333333333,1.9613363333333333,1995,5
False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,"[28, 35, 80]",1035259,The Naked Gun,en,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",13.3488,/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,2025-07-30,False,False,6.366,1694,42000000,102147396,85,105000000.0,0.9728323428571428,1.4320808571428572,2025,7
False,/liiPM38H376CDqxJ7VeQjan5YUy.jpg,"[16, 35, 12, 10751]",57800,Ice Age: Continental Drift,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",13.3431,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,2012-06-27,False,False,6.386,8088,95000000,877244782,88,237500000.0,3.69366224,8.2341556,2012,6
False,/pYgj8e2Y6RufnSyOA6OnzmxFXxZ.jpg,"[27, 18, 9648]",530385,Midsommar,en,Midsommar,"Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",13.3425,/7LEI8ulZzO5gy9Ww2NVCrKmHeDZ.jpg,2019-07-03,False,False,7.151,8046,9000000,48498408,147,22500000.0,2.1554848,4.388712,2019,7
False,/fe6kkxaxn0mCU2gl1vfU44IYWsy.jpg,[18],1317149,I Swear,en,I Swear,"Diagnosed with Tourette Syndrome at 15, John Davidson navigates his way against the odds through troubled teenage years and into adulthood, finding inspiration in the kindness of others to discover his true purpose in life.",13.3416,/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,2025-09-22,False,False,8.2,292,6000000,13133643,121,15000000.0,0.8755762,1.1889405,2025,9
False,/uKPbFF08QkRMvIAsgCh1soeyPhZ.jpg,"[18, 878, 9648]",329865,Arrival,en,Arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",13.331,/pEzNVQfdzYDzVK0XqxERIw2x2se.jpg,2016-11-10,False,False,7.626,19307,47000000,203388186,116,117500000.0,1.730963285106383,3.3274082127659574,2016,11
False,/9UAcMhSCDJ2OCo5QdPpSERjhMA1.jpg,"[18, 36]",1396,Mirror,ru,Зеркало,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",13.3034,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,1975-03-07,False,False,7.953,1088,825000,124367,107,2062500.0,0.060299151515151514,-0.8492521212121212,1975,3
False,/4fLZUr1e65hKPPVw0R3PmKFKxj1.jpg,"[16, 35, 10751, 14, 10749]",976573,Elemental,en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",13.2973,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14,False,False,7.577,5277,200000000,496444308,102,500000000.0,0.992888616,1.48222154,2023,6
False,/4P71rDf6roxVskbvdcbNayVMpXd.jpg,"[28, 12, 878]",14161,2012,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",13.2875,/c2PkTPT5D9zB8SIm5wNlDAANEqM.jpg,2009-10-10,False,False,5.877,12718,200000000,791217826,158,500000000.0,1.582435652,2.95608913,2009,10
False,/9PRKAdrDvAdCfg3EcApLTfzGsEt.jpg,"[878, 35, 12]",696506,Mickey 17,en,Mickey 17,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",13.2844,/edKpE9B5qN3e559OuMCLZdW1iBZ.jpg,2025-02-28,False,False,6.831,3524,118000000,133542263,137,295000000.0,0.4526856372881356,0.13171409322033897,2025,2
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,"[878, 12, 28]",667538,Transformers: Rise of the Beasts,en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",13.2307,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,False,False,7.172,5256,195000000,441381193,127,487500000.0,0.9053973189743589,1.2634932974358974,2023,6
False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,Encanto,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",13.2157,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,False,False,7.568,10186,150000000,261292688,102,375000000.0,0.6967805013333334,0.7419512533333333,2021,10
False,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,"[28, 53, 80]",324552,John Wick: Chapter 2,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",13.2074,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,2017-02-08,False,False,7.337,14224,40000000,171539887,122,100000000.0,1.71539887,3.288497175,2017,2
False,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,"[16, 18, 10751]",260514,Cars 3,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns.",13.2064,/zg5RDxvIIAKsucjuU2EZJIHEIvz.jpg,2017-06-15,False,False,6.858,6374,175000000,383925276,102,437500000.0,0.877543488,1.19385872,2017,6
False,/3pKIcv6KhUE35jsKnv3MylQ3OT2.jpg,"[80, 28, 878]",198184,Chappie,en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",13.2028,/uuDUpzlMFomdSfNWlpEPS9nVZWV.jpg,2015-03-04,False,False,6.791,8464,49000000,104399548,120,122500000.0,0.8522412081632653,1.1306030204081632,2015,3
False,/r7K6Xt0RX4Mw0cAbZVw5cyb1Tux.jpg,"[28, 12, 14]",566525,Shang-Chi and the Legend of the Ten Rings,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,13.1938,/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,2021-09-01,False,False,7.494,10361,150000000,432243292,132,375000000.0,1.1526487786666666,1.8816219466666666,2021,9
False,/4kix6fAblJIH6eMs0Ku2loyZJXK.jpg,"[28, 53, 878]",679,Aliens,en,Aliens,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.",13.1754,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,1986-07-18,False,False,7.962,10826,18500000,183316455,137,46250000.0,3.963599027027027,8.908997567567567,1986,7
False,/egVj5Y9f79xPnyAQJmeDR0Uwow3.jpg,"[53, 18, 10749]",2251,Unfaithful,en,Unfaithful,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,13.1654,/bjiHEhuiwhIygzjczbTPAA07cGc.jpg,2002-05-10,False,False,6.691,1709,50000000,119137784,124,125000000.0,0.953102272,1.38275568,2002,5
False,/cDJ61O1STtbWNBwefuqVrRe3d7l.jpg,"[12, 14, 28]",10195,Thor,en,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",13.1371,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,2011-04-21,False,False,6.768,22315,150000000,449326618,115,375000000.0,1.1982043146666668,1.9955107866666666,2011,4
False,/r9leYNa8nTRCceZrZhP1DXkgKVb.jpg,"[27, 9648, 878]",1091,The Thing,en,The Thing,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,13.1014,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982-06-25,False,False,8.071,7902,15000000,19629760,109,37500000.0,0.5234602666666667,0.3086506666666667,1982,6
False,/69EFgWWPFWbRNHmQgYdSnyJ94Ge.jpg,"[28, 12, 878]",49521,Man of Steel,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",13.0807,/cB46TSg3kGjq2eVy5kVUhlpUa1H.jpg,2013-06-12,False,False,6.646,16163,225000000,668045518,143,562500000.0,1.1876364764444445,1.969091191111111,2013,6
False,/wyvUmyzqGOBDyqLHRSukGDjI7bH.jpg,[18],50014,The Help,en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",13.0763,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,2011-08-09,False,False,8.2,9017,25000000,216600000,146,62500000.0,3.4656,7.664,2011,8
False,/8BTsTfln4jlQrLXUBquXJ0ASQy9.jpg,"[12, 28, 878]",140607,Star Wars: The Force Awakens,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",13.0441,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,2015-12-15,False,False,7.249,20512,245000000,2068223624,136,612500000.0,3.376691631020408,7.44172907755102,2015,12
False,/hwPnxzIgQFfXl5zP0Yh8bViCMzf.jpg,"[14, 12, 28]",57158,The Hobbit: The Desolation of Smaug,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",12.9928,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,False,False,7.578,14173,250000000,958400000,161,625000000.0,1.53344,2.8336,2013,12
False,/4DZxWNSAyksN6N3JkvpJ53Yq6zU.jpg,"[28, 18, 878]",263115,Logan,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",12.9648,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-02-28,False,False,7.819,20368,97000000,619021436,137,242500000.0,2.5526657154639176,5.381664288659794,2017,2
False,/s5QfDFqRO6sjgPtKkjxD0WqXQef.jpg,"[12, 878]",135397,Jurassic World,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",12.9528,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,2015-06-06,False,False,6.7,21547,150000000,1671537444,124,375000000.0,4.457433184,10.14358296,2015,6
False,/c0fB9xk7D1aVb3Bg2rk2SVJcGn.jpg,"[18, 10752]",423,The Pianist,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",12.9505,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002-09-17,False,False,8.375,10117,35000000,120098945,150,87500000.0,1.3725593714285713,2.4313984285714287,2002,9
False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,"[878, 28, 12]",91314,Transformers: Age of Extinction,en,Transformers: Age of Extinction,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",12.9121,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,2014-06-25,False,False,5.961,8730,210000000,1105261713,165,525000000.0,2.1052604057142856,4.2631510142857145,2014,6
False,/bGGjyPqtNc8hhGkPo8W8D8t90bW.jpg,"[28, 12, 53]",539972,Kraven the Hunter,en,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",12.9052,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,2024-12-11,False,False,6.438,2320,130000000,62076533,127,325000000.0,0.1910047169230769,-0.5224882076923076,2024,12
False,/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,"[28, 12]",335787,Uncharted,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",12.8833,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,False,False,6.882,6823,120000000,407141258,116,300000000.0,1.3571375266666668,2.392843816666667,2022,2
False,/bjKTwVrzX2cflxRhvAlqvOdloTG.jpg,"[9648, 53]",2832,Identity,en,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",12.8746,/sYgimsiBywqVwJI8H4sETke8m7v.jpg,2003-04-25,False,False,7.184,4340,28000000,90259536,90,70000000.0,1.289421942857143,2.223554857142857,2003,4
False,/s3FiHTdpQVpqIqdBxLLiy40wGut.jpg,"[16, 28, 12, 35, 10751]",140300,Kung Fu Panda 3,en,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",12.8646,/oajNi4Su39WAByHI6EONu8G8HYn.jpg,2016-01-23,False,False,6.925,6568,145000000,521170825,95,362500000.0,1.437712620689655,2.594281551724138,2016,1
False,/f4QIQvecRkKD5t7aPclyIr3SEP.jpg,"[53, 80, 27]",43947,I Spit on Your Grave,en,I Spit on Your Grave,"A beautiful woman from the city, Jennifer Hills, rents an isolated cabin in the country to write her latest novel. Soon, a group of local lowlifes subject her to a nightmare of degradation, rape, and violence.",12.832,/xDbNbIqsdA1D0W2gve2QRTp4z83.jpg,2010-06-17,False,False,6.511,2555,2000000,572809,108,5000000.0,0.1145618,-0.7135955,2010,6
False,/fGBJEfGjHmhg7nLAT0Jkcv9qV5e.jpg,"[18, 35, 10749]",43347,Love & Other Drugs,en,Love & Other Drugs,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",12.8232,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,2010-11-22,False,False,7.043,5594,30000000,102800000,112,75000000.0,1.3706666666666667,2.4266666666666667,2010,11
False,/ww1eIoywghjoMzRLRIcbJLuKnJH.jpg,"[28, 53, 18, 80]",343611,Jack Reacher: Never Go Back,en,Jack Reacher: Never Go Back,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",12.8169,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,2016-10-19,False,False,6.011,5320,60000000,162100000,118,150000000.0,1.0806666666666667,1.7016666666666667,2016,10
False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[14, 12, 28]",451048,Jungle Cruise,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",12.8104,/yKy9ELL8CON5sqDg4yIvBb5LTZL.jpg,2021-07-28,False,False,7.293,6157,200000000,220889446,127,500000000.0,0.441778892,0.10444723,2021,7
False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,Bullet Train,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",12.8078,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,2022-08-03,False,False,7.412,7499,90000000,239268602,126,225000000.0,1.0634160088888889,1.6585400222222222,2022,8
